,assay_chembl_id,molecule_chembl_id,standard_value,pIC50,canonical_smiles
112,CHEMBL922900,CHEMBL249906,1.2,8.920818753952375,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)NCc1cccc(C(N)=O)c1.[Na+]
113,CHEMBL922900,CHEMBL400874,0.2,9.698970004336019,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)NCc1ccc(C#N)cc1.[Na+]
114,CHEMBL922900,CHEMBL399315,1.8,8.744727494896694,COc1cccc(CNC(=O)c2c(-c3ccccc3)c(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])n2C(C)C)c1.[Na+]
115,CHEMBL922900,CHEMBL250749,0.7,9.154901959985743,COCc1ccc(CNC(=O)c2c(-c3ccccc3)c(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])n2C(C)C)cc1.[Na+]
116,CHEMBL922900,CHEMBL249724,0.8,9.096910013008056,COc1ccc(CNC(=O)c2c(-c3ccccc3)c(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])n2C(C)C)cc1.[Na+]
117,CHEMBL922900,CHEMBL399313,0.8,9.096910013008056,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)NCc1ccccc1.[Na+]
118,CHEMBL922900,CHEMBL437774,0.3,9.522878745280337,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)Nc1ccc(C(=O)O)cc1.[Na+]
119,CHEMBL922900,CHEMBL250953,2.9,8.537602002101044,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)Nc1ccc(S(N)(=O)=O)cc1.[Na+]
120,CHEMBL922900,CHEMBL403127,1.4,8.853871964321762,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)Nc1ccc(C(=O)N(C)C)cc1.[Na+]
121,CHEMBL922900,CHEMBL250317,0.3,9.522878745280337,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)Nc1ccc(C(N)=O)cc1.[Na+]
122,CHEMBL922900,CHEMBL399773,0.3,9.522878745280337,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)c1C(=O)Nc1cccc(C(=O)N(C)C)c1.[Na+]
123,CHEMBL922900,CHEMBL400973,0.4,9.397940008672037,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)Nc1ccc(O)cc1.[Na+]
124,CHEMBL922900,CHEMBL400747,0.7,9.154901959985743,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)c1C(=O)Nc1cccc(O)c1.[Na+]
125,CHEMBL922900,CHEMBL394937,1.8,8.744727494896694,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccccc2)c1C(=O)Nc1ccccc1.[Na+]
126,CHEMBL922900,CHEMBL399360,12.4,7.906578314837765,CC(C)n1c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)c1C(=O)Nc1ccccc1.[Na+]
127,CHEMBL922900,CHEMBL250088,6.6,8.18045606445813,COc1cccc(NC(=O)c2c(-c3ccc(F)cc3)c(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)[O-])n2C(C)C)c1.[Na+]
128,CHEMBL991179,CHEMBL482601,3000.0,5.522878745280337,CCCCCCCCC#C/C=C\CCCCCC(=O)O
129,CHEMBL991179,CHEMBL504781,1500.0,5.823908740944319,CCCCCCCCC#CC#C/C=C\CCCC(=O)O
130,CHEMBL991179,CHEMBL489540,500.0,6.301029995663981,CCCCCCCCC#CC#C/C=C/CCCC(=O)O
131,CHEMBL991179,CHEMBL501307,3000.0,5.522878745280337,CCCCC#CC#CCCCCCC(=O)O
132,CHEMBL991179,CHEMBL485858,5000.0,5.301029995663981,CCCCCCCCC#CC#CCCCCCC(=O)O
133,CHEMBL991179,CHEMBL482804,5000.0,5.301029995663981,CCCCCCCCC#CCCCCCCCC(=O)O
134,CHEMBL991179,CHEMBL482803,2000.0,5.698970004336019,CCCCCCCCC#C/C=C/CCCCCC(=O)O
135,CHEMBL991179,CHEMBL448462,7000.0,5.154901959985743,CCCCCCCCC#CC#CC(O)CCCCC(=O)O
136,CHEMBL991179,CHEMBL483819,5000.0,5.301029995663981,CCCCCCCCC#CC#CC1OC1CCCC(=O)O
137,CHEMBL1072709,CHEMBL595988,62400.0,4.204815410317576,O=C1C[C@H](O)C[C@@H](/C=C/c2c(C3CC3)nc3ccccc3c2Sc2ccc(F)cc2)O1
138,CHEMBL1072709,CHEMBL605514,11300.0,4.94692155651658,CC(C)c1ccc(Sc2c(/C=C/[C@@H]3C[C@@H](O)CC(=O)O3)c(C3CC3)nc3ccccc23)cc1
139,CHEMBL1072709,CHEMBL606813,6930.0,5.159266765388193,O=C1C[C@H](O)C[C@@H](/C=C/c2c(C3CC3)nc3ccc(F)cc3c2Sc2ccc(F)cc2)O1
140,CHEMBL1072709,CHEMBL594813,5610.0,5.251037138743839,COc1cccc(Sc2c(/C=C/[C@@H]3C[C@@H](O)CC(=O)O3)c(C3CC3)nc3ccc(F)cc23)c1
141,CHEMBL1072709,CHEMBL606359,25700.0,4.590066876668706,COc1ccc2nc(C3CC3)c(/C=C/[C@@H]3C[C@@H](O)CC(=O)O3)c(Sc3ccc(F)cc3)c2c1
142,CHEMBL1072709,CHEMBL594578,41300.0,4.384049948343599,COc1ccc2nc(C3CC3)c(/C=C/[C@@H]3C[C@@H](O)CC(=O)O3)c(Sc3ccc(C(C)C)cc3)c2c1
143,CHEMBL1072709,CHEMBL595754,359600.0,3.4441803169388088,COc1cccc(Sc2c(/C=C/[C@@H]3C[C@@H](O)CC(=O)O3)c(C3CC3)nc3cc(F)c(F)cc23)c1
144,CHEMBL1072709,CHEMBL595984,759000.0,3.1197582241045194,CC(C)c1ccc(Sc2c(/C=C/[C@@H]3C[C@@H](O)CC(=O)O3)c(C3CC3)nc3cc(F)c(F)cc23)cc1
145,CHEMBL1072709,CHEMBL593686,45700.0,4.34008379993015,O=C1C[C@H](O)C[C@@H](/C=C/c2c(C3CC3)nc3cc(Sc4ccc(F)cc4)c(F)cc3c2Sc2ccc(F)cc2)O1
146,CHEMBL1072709,CHEMBL608986,7100.0,5.1487416512809245,COc1cccc(Sc2cc3nc(C4CC4)c(/C=C/[C@@H]4C[C@@H](O)CC(=O)O4)c(Sc4cccc(OC)c4)c3cc2F)c1
147,CHEMBL1072709,CHEMBL1237061,8900.0,5.050609993355087,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Ca+2]
148,CHEMBL1166355,CHEMBL412060,484720.0,3.3145090605115266,CC(C)C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)O
149,CHEMBL1166355,CHEMBL260510,201120.0,3.6965447396581173,CC[C@H](C)[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)O)C(C)C)C(C)C
150,CHEMBL1166355,CHEMBL1163198,152190.0,3.817613882962933,CC[C@H](C)[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)O)C(C)C)[C@@H](C)O)C(C)C
151,CHEMBL1166355,CHEMBL261334,19430.0,4.7115271994002175,CC(C)C[C@H](NC(=O)CN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCC(=O)NCC(=O)O)[C@@H](C)O
152,CHEMBL1166355,CHEMBL412295,22310.0,4.651500429716163,CC(C)C[C@H](NC(=O)CN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)NCC(=O)O
153,CHEMBL1166355,CHEMBL410639,27280.0,4.564155634015559,CC(C)C[C@H](NC(=O)CN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)NCC(=O)O
154,CHEMBL1166355,CHEMBL258999,16940.0,4.771086594005312,C[C@@H](O)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)CN)C(=O)NCC(=O)NCC(=O)O
155,CHEMBL1166355,CHEMBL261622,1520.0,5.818156412055227,NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)NCC(=O)O
156,CHEMBL1166355,CHEMBL261621,1780.0,5.749579997691106,NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)NCC(=O)O
157,CHEMBL1166355,CHEMBL1164546,4820.0,5.31695296176115,C[C@@H](O)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(F)cc1)NC(=O)CN)C(=O)NCC(=O)NCC(=O)O
158,CHEMBL1166355,CHEMBL1164157,6950.0,5.158015195409886,NCC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)NCC(=O)O
159,CHEMBL1166355,CHEMBL1165099,750.0,6.1249387366083,NCC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)NCC(=O)NCC(=O)O
160,CHEMBL1166355,CHEMBL259240,75230.0,4.123608938180812,CC[C@H](C)[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)O)C(C)C
161,CHEMBL1166355,CHEMBL261748,52670.0,4.2784366816425194,CC[C@H](C)[C@H](N)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O)C(C)C
162,CHEMBL1166355,CHEMBL409841,44810.0,4.348625056086957,CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O
163,CHEMBL1166355,CHEMBL411443,41210.0,4.384997385475412,CC(C)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O
164,CHEMBL1166355,CHEMBL1163145,2560.0,5.591760034688151,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O
165,CHEMBL1166355,CHEMBL1165259,1470.0,5.8326826652518236,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O
166,CHEMBL1166355,CHEMBL1163723,410.0,6.3872161432802645,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O
167,CHEMBL1166355,CHEMBL258583,3840.0,5.4156687756324695,CC(C)[C@H](NC(=O)[C@@H](N)Cc1ccc(F)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O
168,CHEMBL1166355,CHEMBL1163146,8520.0,5.0695604052333,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O
169,CHEMBL1166355,CHEMBL1163149,270.0,6.568636235841013,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)CN)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O
170,CHEMBL1166355,CHEMBL1165024,260.0,6.585026652029182,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O
171,CHEMBL1166355,CHEMBL1163804,160.0,6.795880017344075,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O
172,CHEMBL1166355,CHEMBL1163150,240.0,6.619788758288394,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)O
173,CHEMBL1833422,CHEMBL486985,30200.0,4.519993057042849,CC1=CCC[C@@H]2[C@@](C)(CCC3=CC(=O)O[C@@H]3O)[C@H](C)CC[C@@]12C
174,CHEMBL1909158,CHEMBL1729,3370.0,5.4723700991286615,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC
175,CHEMBL1909158,CHEMBL506247,3127.0,5.504872118757067,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1
176,CHEMBL2351234,CHEMBL2347009,14900.0,4.826813731587726,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)NO
177,CHEMBL2351234,CHEMBL2347008,5700.0,5.2441251443275085,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)NO
178,CHEMBL2351234,CHEMBL2347007,7900.0,5.102372908709558,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)NO)[C@H]21
179,CHEMBL2351234,CHEMBL2347006,15900.0,4.798602875679548,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)NO)[C@H]21
180,CHEMBL2351234,CHEMBL2347005,13200.0,4.87942606879415,C[C@H]1C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O[Si](C)(C)C(C)(C)C)CC(=O)O3)[C@H]2[C@@H](OC(=O)NCCCCCCC(=O)NO)C1
181,CHEMBL2351234,CHEMBL2347011,16100.0,4.79317412396815,C[C@H]1C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O[Si](C)(C)C(C)(C)C)CC(=O)O3)[C@H]2[C@@H](OC(=O)NCc2ccc(-c3cn(CCCCCCC(=O)NO)nn3)cc2)C1
182,CHEMBL2351234,CHEMBL2347010,22300.0,4.651695136951839,C[C@H]1C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O[Si](C)(C)C(C)(C)C)CC(=O)O3)[C@H]2[C@@H](OC(=O)Nc2ccc(-c3cn(CCCCCCC(=O)NO)nn3)cc2)C1
183,CHEMBL3390812,CHEMBL1163691,4790.0,5.319664486585437,CCCc1cc(OC)c(OC)cc1O
184,CHEMBL3390812,CHEMBL1163189,6110.0,5.213958789757446,CCCc1cc(OC)c(OCC(=O)OC)cc1O
185,CHEMBL3390812,CHEMBL3344536,4940.0,5.306273051076353,CCC(=O)c1cc(OC)c(OC)cc1O
186,CHEMBL3390812,CHEMBL3344540,6430.0,5.191789027075778,CCCC(=O)c1cc(OC)c(OCC(=O)OC)cc1O
187,CHEMBL3390812,CHEMBL333306,5860.0,5.23210238398191,C/C=C/c1cc(OC)c(OC)cc1OC
188,CHEMBL3594636,CHEMBL2203597,22300.0,4.651695136951839,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O)C(=O)O
189,CHEMBL3594636,CHEMBL2203595,21700.0,4.663540266151471,C/C(=C\CC[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C)C(=O)O
190,CHEMBL3854544,CHEMBL3986260,387000.0,3.4122890349810886,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)[C@H](O)C2=C[C@@H](O)[C@H](C)[C@H](CC[C@@H]3CC=CC(=O)O3)[C@H]21
191,CHEMBL3705652,CHEMBL3971241,8.0,8.096910013008056,CCCOC1C[C@@H](OC(=O)c2cccnc2)C[C@H](/C=C/c2c(-c3ccc(F)cc3)nc(N(C)S(C)(=O)=O)nc2C(C)C)O1
192,CHEMBL3705652,CHEMBL3963593,1.0,9.0,CC(C)OC1C[C@@H](OCc2ccccc2)C[C@H](/C=C/c2c(-c3ccc(F)cc3)nc(N(C)S(C)(=O)=O)nc2C(C)C)O1
193,CHEMBL3705652,CHEMBL3684074,22.0,7.657577319177793,COC1C[C@H](OCc2ccccc2)C[C@@H](/C=C/c2c(-c3ccc(F)cc3)nc(N(C)S(C)(=O)=O)nc2C(C)C)O1
194,CHEMBL3705652,CHEMBL3677707,4.0,8.397940008672037,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](OCc2ccccc2)CC(OC(C)(C)C)O1
195,CHEMBL3705652,CHEMBL3677708,3.0,8.522878745280337,C=CCOC1C[C@H](OCc2ccccc2)C[C@@H](/C=C/c2c(-c3ccc(F)cc3)nc(N(C)S(C)(=O)=O)nc2C(C)C)O1
196,CHEMBL3705652,CHEMBL3677709,2.0,8.698970004336019,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H]1C[C@@H](OCc2ccccc2)CC(OCC(Cl)(Cl)Cl)O1
197,CHEMBL3705652,CHEMBL3985556,1.0,9.0,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@H]1C[C@H](O)CC(Oc2c(F)cc(F)cc2F)O1
198,CHEMBL3705652,CHEMBL3906659,2.0,8.698970004336019,COc1ccc(OC2C[C@@H](O)C[C@H](/C=C/c3c(-c4ccc(F)cc4)nc(N(C)S(C)(=O)=O)nc3C(C)C)O2)c(OC)c1
199,CHEMBL3705652,CHEMBL3896765,2.0,8.698970004336019,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@H]1C[C@H](O)CC(OCC(Cl)(Cl)Cl)O1
200,CHEMBL3705652,CHEMBL3971439,10.0,8.0,CCCOC1C[C@@H](O)C[C@H](/C=C/c2c(-c3ccc(F)cc3)nc(N(C)S(C)(=O)=O)nc2C(C)C)O1
201,CHEMBL3706229,CHEMBL3704922,36.5,7.437707135543525,C#Cc1ccc(NC(=O)O[C@H]2C[C@@H](C)C=C3C=C[C@H](C)[C@H](CC[C@@H]4C[C@@H](O[Si](C)(C)C(C)(C)C)CC(=O)O4)[C@H]32)cc1
202,CHEMBL3706229,CHEMBL3704923,53.8,7.269217724333611,C#Cc1ccc(CNC(=O)O[C@H]2C[C@@H](C)C=C3C=C[C@H](C)[C@H](CC[C@@H]4C[C@@H](O[Si](C)(C)C(C)(C)C)CC(=O)O4)[C@H]32)cc1
203,CHEMBL3888526,CHEMBL3970138,16.8,7.774690718274137,CCC(C)C(=O)OC1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)NO)[C@H]21
204,CHEMBL4037104,CHEMBL4088701,2.2,8.657577319177793,CC[C@@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
205,CHEMBL4416215,CHEMBL2393053,8400.0,5.075720713938118,CC(C)=C[C@H]1C[C@H](C)[C@]2(CC[C@]3(C)C[C@@H]4C(C)=CC(=O)[C@H]4/C(C=O)=C\C[C@H]32)O1
206,CHEMBL5217378,CHEMBL5218794,1300.0,5.886056647693163,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](NC(=O)CCCCCCCCCCNC(=O)OC2C[C@@H](C)C=C3C=C[C@H](C)[C@H](CC[C@@H]4C[C@@H](O)CC(=O)O4)[C@H]32)C(C)(C)C)cc1
207,CHEMBL5217378,CHEMBL5220731,250.0,6.6020599913279625,Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](NC(=O)CCCCCCCCCCNC(=O)OC2C[C@@H](C)C=C3C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC=O)[C@H]32)C(C)(C)C)cc1
208,CHEMBL5236429,CHEMBL5287357,147200.0,3.83209218999852,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)O
209,CHEMBL5236429,CHEMBL5277547,175300.0,3.756218083906205,CC(C)C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)O
210,CHEMBL5236429,CHEMBL5278854,88900.0,4.051098239029787,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(=O)O)C(=O)O
211,CHEMBL5343693,CHEMBL5414764,40480.0,4.3927594961682574,CNCCCCCn1cncc1-c1ncc(-c2ccc3ccccc3c2)n1CCCC(C)(C)C
212,CHEMBL5343693,CHEMBL5418494,146800.0,3.833273944419948,CNCCCCCn1c(-c2ncc(-c3ccc4ccccc4c3)n2CCCC(C)(C)C)cnc1I
213,CHEMBL5343693,CHEMBL5410416,38400.0,4.4156687756324695,CNCCCCCn1cncc1-c1ncc(-c2ccc3ccccc3c2)n1CC1CCCCC1
214,CHEMBL5343693,CHEMBL5427455,36210.0,4.441171475182989,CNCCCCCn1c(-c2ncc(-c3ccc4ccccc4c3)n2CC2CCCCC2)cnc1I
